name	GC	GCA	aquatic_habitat	host_associated	size	soil_habitat	GCF
2748031.SAMN16348336.GCA_017551675.1	39.9	GCA_017551675.1	0	1	3306557	0	GB_GCA_017551675.1
2748031.SAMN16348568.GCA_017619195.1	44.5	GCA_017619195.1	0	1	3812658	0	GB_GCA_017619195.1
2030927.SAMN18472456.GCA_018066165.1	41.7	GCA_018066165.1	0	1	3106246	0	GB_GCA_018066165.1
2030927.SAMN11294401.GCA_015061115.1	40.3	GCA_015061115.1	0	1	3994760	0	GB_GCA_015061115.1
1950509.SAMN06450778.GCA_002371265.1	40.8	GCA_002371265.1	0	1	3771033	0	GB_GCA_002371265.1
2748031.SAMN16347256.GCA_017534895.1	45.3	GCA_017534895.1	0	1	3793567	0	GB_GCA_017534895.1
2748031.SAMN16347300.GCA_017542385.1	44.8	GCA_017542385.1	0	1	3753712	0	GB_GCA_017542385.1
2030927.SAMN13893657.GCA_012718945.1	49.9	GCA_012718945.1			2962290		GB_GCA_012718945.1
1950408.SAMN06457162.GCA_002305085.1	46.0	GCA_002305085.1			2650327		GB_GCA_002305085.1
2030927.SAMN16340718.GCA_017380635.1	45.9	GCA_017380635.1	0	1	2336327	0	GB_GCA_017380635.1
2030927.SAMN16343879.GCA_017446025.1	56.2	GCA_017446025.1	0	1	2096369	0	GB_GCA_017446025.1
2030927.SAMN16344869.GCA_017464285.1	53.7	GCA_017464285.1	0	1	2366992	0	GB_GCA_017464285.1
1884669.SAMN08769565.GCA_003096695.1	50.1	GCA_003096695.1			2275291		RS_GCF_003096695.1
242619.SAMN02603720.GCA_000007585.1	48.3	GCA_000007585.1	0	1	2343476	0	RS_GCF_000007585.1
1122972.SAMN02441674.GCA_000378065.1	48.6	GCA_000378065.1	0	1	2315387	0	RS_GCF_000378065.1
1122974.SAMN02256414.GCA_000379945.1	43.6	GCA_000379945.1	0	1	2214526	0	RS_GCF_000379945.1
712435.SAMN18352206.GCA_018127745.1	60.6	GCA_018127745.1	0	1	2180921	0	RS_GCF_018127745.1
1127696.SAMN02436931.GCA_000318215.1	51.0	GCA_000318215.1			2101485		None
159274.SAMEA8395189.GCA_905372525.1	55.6	GCA_905372525.1			2337749		GB_GCA_905372525.1
1125723.SAMN00792234.GCA_000292995.1	55.5	GCA_000292995.1	0	1	2265201	0	RS_GCF_000292995.1
159274.SAMEA8395192.GCA_905372565.1	53.0	GCA_905372565.1			1794253		GB_GCA_905372565.1
1227272.SAMN02436880.GCA_000467855.1	55.7	GCA_000467855.1			2158216		None
1515613.SAMN03002887.GCA_000768875.1	53.9	GCA_000768875.1	0	1	1961776	0	RS_GCF_000768875.1
1515617.SAMN03004271.GCA_000769075.1	49.9	GCA_000769075.1	0	1	2293773	0	RS_GCF_000769075.1
159274.SAMEA8394101.GCA_905371415.1	42.8	GCA_905371415.1	0	1	2027651	0	GB_GCA_905371415.1
1305617.SAMD00036671.GCA_000509245.1	45.3	GCA_000509245.1	0	1	2044812	0	RS_GCF_000509245.1
159274.SAMEA4890803.GCA_900539155.1	53.1	GCA_900539155.1	0	1	2045709	0	GB_GCA_900539155.1
879243.SAMN00713611.GCA_000212375.1	52.5	GCA_000212375.1	0	1	2186370	0	RS_GCF_000212375.1
159274.SAMEA5278472.GCA_900757995.1	52.7	GCA_900757995.1			2169640		GB_GCA_900757995.1
159274.SAMEA4890857.GCA_900539765.1	52.7	GCA_900539765.1			2049752		GB_GCA_900539765.1
159274.SAMEA7847816.GCA_905188135.1	53.0	GCA_905188135.1	0	1	1945372	0	GB_GCA_905188135.1
159274.SAMEA4890726.GCA_900538385.1	52.6	GCA_900538385.1			2012007		GB_GCA_900538385.1
1122976.SAMN02440769.GCA_000482365.1	52.8	GCA_000482365.1			2254407		RS_GCF_000482365.1
596327.SAMN00002220.GCA_000174775.1	52.5	GCA_000174775.1	0	1	2242885	0	RS_GCF_000174775.1
1497953.SAMN03842166.GCA_001552775.1	42.9	GCA_001552775.1	0	1	1864012	0	GB_GCA_001552775.1
553175.SAMN00002247.GCA_000174815.1	47.5	GCA_000174815.1	0	1	2064508	0	RS_GCF_000174815.1
1236526.SAMD00009315.GCA_000614585.1	42.7	GCA_000614585.1	0	1	2054250	0	RS_GCF_000614585.1
29524.SAMN12025135.GCA_014206885.1	43.1	GCA_014206885.1			2033464		RS_GCF_014206885.1
1236520.SAMD00003336.GCA_000614355.1	47.6	GCA_000614355.1	0	1	2356153	0	RS_GCF_000614355.1
1122973.SAMN02256439.GCA_000379925.1	45.7	GCA_000379925.1	0	1	2516477	0	RS_GCF_000379925.1
1122975.SAMN02256491.GCA_000372405.1	47.1	GCA_000372405.1	0	1	2356678	0	RS_GCF_000372405.1
1122971.SAMN02441061.GCA_000375645.1	56.3	GCA_000375645.1			2023236		RS_GCF_000375645.1
159274.SAMEA4891014.GCA_900541275.1	56.3	GCA_900541275.1			1992577		GB_GCA_900541275.1
2030927.SAMN10183650.GCA_004555765.1	53.7	GCA_004555765.1	0	1	2086434	0	GB_GCA_004555765.1
1720317.SAMEA4555320.GCA_900120395.1	51.9	GCA_900120395.1			2125418		GB_GCA_900120395.1
36875.SAMN03004343.GCA_000765975.1	44.6	GCA_000765975.1	0	1	2308674	0	RS_GCF_000765975.1
28112.SAMN10478700.GCA_003860135.1	47.8	GCA_003860135.1	0	1	3315128	0	RS_GCF_003860135.1
203275.SAMN02604009.GCA_000238215.1	47.0	GCA_000238215.1	0	1	3405521	0	RS_GCF_000238215.1
712710.SAMN05413928.GCA_001717525.1	56.5	GCA_001717525.1	0	1	2973544	0	None
712711.SAMN05761448.GCA_002890585.1	57.2	GCA_002890585.1	0	1	2698296	0	GB_GCA_002890585.1
1917887.SAMEA18123418.GCA_900162725.1	43.1	GCA_900162725.1			4761292		RS_GCF_900162725.1
1673718.SAMEA103984634.GCA_900178525.1	40.1	GCA_900178525.1			3710320		RS_GCF_900178525.1
1950538.SAMN06453438.GCA_002381645.1	39.9	GCA_002381645.1			3974541		GB_GCA_002381645.1
2302940.SAMN09839579.GCA_010500925.1	43.0	GCA_010500925.1			3007490		RS_GCF_010500925.1
1633200.SAMN03428873.GCA_001657575.1	47.9	GCA_001657575.1	0	1	3327588	0	GB_GCA_001657575.1
2086575.SAMEA104651730.GCA_900292045.1	39.5	GCA_900292045.1			5238628		RS_GCF_900292045.1
1857568.SAMN05197888.GCA_001704385.1	41.7	GCA_001704385.1	0	0	4081840	1	None
1869337.SAMN18120785.GCA_018054455.1	40.9	GCA_018054455.1	1	0	3115924	0	GB_GCA_018054455.1
2292000.SAMN09734742.GCA_003472765.1	40.5	GCA_003472765.1	0	1	3481777	0	RS_GCF_003472765.1
871327.SAMN05444001.GCA_900108035.1	40.4	GCA_900108035.1	0	1	3571001	0	RS_GCF_900108035.1
2838723.SAMN15816857.GCA_019114965.1	50.4	GCA_019114965.1	0	1	3145590	0	GB_GCA_019114965.1
1262913.PRJEB870.GCA_000436495.1	42.3	GCA_000436495.1	0	1	3495237	0	GB_GCA_000436495.1
512312.SAMEA4891707.GCA_900548175.1	42.7	GCA_900548175.1			3224171		GB_GCA_900548175.1
512312.SAMEA7847480.GCA_905187625.1	43.0	GCA_905187625.1			3272161		GB_GCA_905187625.1
512312.SAMEA7847371.GCA_905200755.1	42.6	GCA_905200755.1			3093942		GB_GCA_905200755.1
512312.SAMEA4891628.GCA_900547435.1	44.5	GCA_900547435.1			3044653		GB_GCA_900547435.1
1965619.SAMN06473705.GCA_002159645.1	46.7	GCA_002159645.1	0	1	3681508	0	RS_GCF_002159645.1
2709398.SAMN14087236.GCA_011038785.1	48.3	GCA_011038785.1	0	1	3176705	0	RS_GCF_011038785.1
435591.SAMN02604310.GCA_000012845.1	45.1	GCA_000012845.1	0	1	4811379	0	RS_GCF_000012845.1
999417.SAMN02463938.GCA_000307435.1	45.0	GCA_000307435.1	0	1	5338538	0	RS_GCF_000307435.1
2838722.SAMN15816728.GCA_019114945.1	52.7	GCA_019114945.1	0	1	2978332	0	GB_GCA_019114945.1
927665.SAMEA5128819.GCA_900624825.1	43.5	GCA_900624825.1	0	1	6947681	0	RS_GCF_900624825.1
2292242.SAMN09734370.GCA_003479145.1	43.0	GCA_003479145.1	0	1	6515109	0	RS_GCF_003479145.1
2292363.SAMN09737002.GCA_003480915.1	43.9	GCA_003480915.1	0	1	6085081	0	RS_GCF_003480915.1
927665.SAMEA5128829.GCA_900624735.1	43.7	GCA_900624735.1			6769839		RS_GCF_900624735.1
1203610.SAMN02440889.GCA_000428565.1	44.4	GCA_000428565.1	0	1	6677094	0	RS_GCF_000428565.1
2292053.SAMN09734750.GCA_003473295.1	41.5	GCA_003473295.1	0	1	4189784	0	RS_GCF_003473295.1
1869337.SAMN19225185.GCA_019417325.1	41.1	GCA_019417325.1	0	1	5138049	0	None
2290935.SAMN09730708.GCA_003363715.1	45.9	GCA_003363715.1	0	1	5101196	0	RS_GCF_003363715.1
1869337.SAMN16349526.GCA_017937385.1	47.8	GCA_017937385.1	0	1	3730563	0	GB_GCA_017937385.1
1750560.SAMEA37237918.GCA_900155425.1	45.7	GCA_900155425.1			5015786		RS_GCF_900155425.1
411477.SAMN00627057.GCA_000154105.1	45.3	GCA_000154105.1	0	1	4434377	0	RS_GCF_000154105.1
999419.SAMN02463940.GCA_000307375.1	45.1	GCA_000307375.1	0	1	4629061	0	RS_GCF_000307375.1
512312.SAMEA8804965.GCA_910577325.1	45.5	GCA_910577325.1			3620012		GB_GCA_910577325.1
2763057.SAMN15806937.GCA_014287585.1	46.3	GCA_014287585.1	0	1	5208984	0	RS_GCF_014287585.1
512312.SAMEA8805346.GCA_910584225.1	46.0	GCA_910584225.1			4893829		GB_GCA_910584225.1
823.SAMN11294409.GCA_015060925.1	39.1	GCA_015060925.1	0	1	2539824	0	GB_GCA_015060925.1
1898104.SAMN15717973.GCA_017860195.1	42.4	GCA_017860195.1	0	0	3687825	1	GB_GCA_017860195.1
2709797.SAMN14103131.GCA_011039195.1	37.1	GCA_011039195.1	0	1	4313551	0	RS_GCF_011039195.1
2161820.SAMEA4587994.GCA_900343125.1	36.6	GCA_900343125.1			3301187		RS_GCF_900343125.1
2302932.SAMN09839571.GCA_010501055.1	40.8	GCA_010501055.1			5234828		RS_GCF_010501055.1
742767.SAMN02463863.GCA_000213575.1	37.5	GCA_000213575.1	0	1	3954365	1	RS_GCF_000213575.1
1658008.SAMEA3432782.GCA_001261735.1	37.1	GCA_001261735.1			4322346		RS_GCF_001261735.1
1298597.SAMD00016814.GCA_001312525.1	39.5	GCA_001312525.1			5039162		GB_GCA_001312525.1
2302930.SAMN09839569.GCA_010501105.1	41.7	GCA_010501105.1			3751653		RS_GCF_010501105.1
1158294.SAMN02745921.GCA_000711235.1	39.4	GCA_000711235.1			4299196		RS_GCF_000711235.1
1946428.SAMN06455555.GCA_002482385.1	40.2	GCA_002482385.1			4767258		GB_GCA_002482385.1
742766.SAMN02463862.GCA_000213555.1	39.6	GCA_000213555.1	0	1	5176087	0	RS_GCF_000213555.1
206096.SAMEA3931511.GCA_900079725.1	39.4	GCA_900079725.1			5219467		GB_GCA_900079725.1
1946425.SAMN06455994.GCA_002409595.1	36.7	GCA_002409595.1	0	0	3127814	1	GB_GCA_002409595.1
2364790.SAMN17141648.GCA_016652235.1	35.9	GCA_016652235.1			4729948		RS_GCF_016652235.1
2040292.SAMEA104414344.GCA_900240225.1	37.3	GCA_900240225.1			3472011		RS_GCF_900240225.1
2302933.SAMN09839572.GCA_010501075.1	42.5	GCA_010501075.1			3740605		RS_GCF_010501075.1
2302931.SAMN09839570.GCA_010501095.1	38.9	GCA_010501095.1			3909770		RS_GCF_010501095.1
2714927.SAMN14260607.GCA_011299335.1	36.5	GCA_011299335.1			4402003		RS_GCF_011299335.1
1658009.SAMN15793201.GCA_014840235.1	35.9	GCA_014840235.1			4502296		RS_GCF_014840235.1
1605892.SAMN07621226.GCA_003201355.1	36.7	GCA_003201355.1			5120703		RS_GCF_003201355.1
1346286.SAMD00031688.GCA_001047035.1	38.5	GCA_001047035.1			4655756		RS_GCF_001047035.1
1121485.SAMN02441172.GCA_000426485.1	37.7	GCA_000426485.1	0	1	4377988	0	RS_GCF_000426485.1
1950476.SAMN06455955.GCA_002364735.1	36.2	GCA_002364735.1			3409785		GB_GCA_002364735.1
1950447.SAMN06451732.GCA_002359825.1	37.1	GCA_002359825.1			2877319		GB_GCA_002359825.1
1950544.SAMN06454254.GCA_002381125.1	41.4	GCA_002381125.1	1	0	2158875	1	GB_GCA_002381125.1
1950409.SAMN06452093.GCA_002305015.1	41.0	GCA_002305015.1			2198060		GB_GCA_002305015.1
2065189.SAMN16056019.GCA_018436585.1	41.3	GCA_018436585.1	1	0	2150616	1	GB_GCA_018436585.1
1950628.SAMN06457193.GCA_002409745.1	44.9	GCA_002409745.1	0	0	3434138	1	GB_GCA_002409745.1
1947275.SAMN06451321.GCA_002410345.1	41.8	GCA_002410345.1	0	0	2822239	1	GB_GCA_002410345.1
1947279.SAMN06457195.GCA_002410825.1	43.4	GCA_002410825.1	0	0	3874486	1	GB_GCA_002410825.1
2030927.SAMN13893767.GCA_012728155.1	44.2	GCA_012728155.1			2975359		GB_GCA_012728155.1
1642647.SAMEA4373296.GCA_900095135.1	43.6	GCA_900095135.1			4414963		RS_GCF_900095135.1
2382159.SAMN10135873.GCA_003712195.1	45.3	GCA_003712195.1	0	1	4429412	0	RS_GCF_003712195.1
1123008.SAMN02440983.GCA_000380985.1	43.1	GCA_000380985.1			4776693		RS_GCF_000380985.1
1947274.SAMN06455093.GCA_002408485.1	47.1	GCA_002408485.1	0	0	2890509	1	GB_GCA_002408485.1
1947263.SAMN06455399.GCA_002398565.1	45.0	GCA_002398565.1	0	0	3807672	1	GB_GCA_002398565.1
1947252.SAMN06450953.GCA_002305715.1	42.6	GCA_002305715.1			2756763		GB_GCA_002305715.1
1947254.SAMN06451302.GCA_002383605.1	46.9	GCA_002383605.1	1	0	2855839	0	GB_GCA_002383605.1
1797327.SAMN04313808.GCA_001768325.1	46.6	GCA_001768325.1	1	0	3749613	0	GB_GCA_001768325.1
1926877.SAMN16871449.GCA_016649795.1	46.2	GCA_016649795.1	0	0	2440016	1	GB_GCA_016649795.1
1926877.SAMN16656988.GCA_015478855.1	47.4	GCA_015478855.1	0	1	3296919	0	GB_GCA_015478855.1
2030927.SAMN13893888.GCA_012727735.1	48.6	GCA_012727735.1			3019349		GB_GCA_012727735.1
1926877.SAMN16056145.GCA_018433945.1	49.5	GCA_018433945.1			2313649		GB_GCA_018433945.1
2811465.SAMN17846819.GCA_016916535.1	51.0	GCA_016916535.1			3468890		GB_GCA_016916535.1
1926877.SAMN16615616.GCA_016838965.1	48.9	GCA_016838965.1			2788724		GB_GCA_016838965.1
1926877.SAMN16615613.GCA_016839025.1	51.6	GCA_016839025.1			2846721		GB_GCA_016839025.1
2030927.SAMN13893866.GCA_012837345.1	51.4	GCA_012837345.1			2491106		GB_GCA_012837345.1
2023870.SAMN16656994.GCA_015478775.1	36.1	GCA_015478775.1	0	1	2897645	0	GB_GCA_015478775.1
1950598.SAMN06453017.GCA_002398875.1	37.4	GCA_002398875.1	0	0	2874677	1	GB_GCA_002398875.1
1627894.SAMEA3312814.GCA_001282625.1	37.0	GCA_001282625.1	1	0	2824716	1	RS_GCF_001282625.1
2030927.SAMN13894229.GCA_012518155.1	48.4	GCA_012518155.1			2566969		GB_GCA_012518155.1
2023866.SAMN13893615.GCA_012839475.1	49.2	GCA_012839475.1			3386803		GB_GCA_012839475.1
2030927.SAMN13893804.GCA_012838585.1	50.4	GCA_012838585.1			3235515		GB_GCA_012838585.1
1926877.SAMN13893751.GCA_012728465.1	36.3	GCA_012728465.1			2543404		GB_GCA_012728465.1
1642646.SAMN13893842.GCA_012837775.1	49.5	GCA_012837775.1			2702211		GB_GCA_012837775.1
1978337.SAMD00078371.GCA_002356435.1	44.0	GCA_002356435.1			3693233		None
1895720.SAMN05660546.GCA_001898165.1	43.1	GCA_001898165.1			3605433		GB_GCA_001898165.1
1950617.SAMN06455105.GCA_002411345.1	35.7	GCA_002411345.1	0	0	2978754	1	GB_GCA_002411345.1
2496270.SAMN10577502.GCA_004138125.1	41.9	GCA_004138125.1	1	0	2976886	1	GB_GCA_004138125.1
2660703.SAMN12581997.GCA_009787405.1	41.2	GCA_009787405.1	0	1	2794319	0	GB_GCA_009787405.1
2030927.SAMD00131989.GCA_003851245.1	39.7	GCA_003851245.1	0	1	2936608	0	GB_GCA_003851245.1
467085.SAMD00024442.GCA_001417715.1	45.6	GCA_001417715.1			3519982		GB_GCA_001417715.1
2660703.SAMN12581996.GCA_009778655.1	40.5	GCA_009778655.1	0	1	2913889	0	GB_GCA_009778655.1
2660703.SAMN12581995.GCA_009783445.1	40.6	GCA_009783445.1	0	1	2701519	0	GB_GCA_009783445.1
511995.SAMD00060940.GCA_000010645.1	32.9	GCA_000010645.1	0	1	1224919	0	GB_GCA_000010645.1
511435.SAMD00066057.GCA_002091395.1	27.2	GCA_002091395.1	0	1	1016909	0	GB_GCA_002091395.1
2212467.SAMN16345053.GCA_017467745.1	39.5	GCA_017467745.1	0	1	2381751	0	GB_GCA_017467745.1
2840833.SAMN15816984.GCA_018714665.1	46.1	GCA_018714665.1	0	1	2286230	0	GB_GCA_018714665.1
2751153.SAMD00236451.GCA_015097275.1	38.4	GCA_015097275.1	0	1	4171466	0	RS_GCF_015097275.1
2382127.SAMN17801432.GCA_018374945.1	38.5	GCA_018374945.1	0	1	3359577	0	GB_GCA_018374945.1
1349822.SAMN05444348.GCA_003634345.1	38.3	GCA_003634345.1	0	1	3411820	0	RS_GCF_003634345.1
2840717.SAMN15817190.GCA_018715595.1	52.8	GCA_018715595.1	0	1	2390084	0	GB_GCA_018715595.1
162156.SAMEA7847522.GCA_905207615.1	46.1	GCA_905207615.1			2432612		GB_GCA_905207615.1
348578.SAMEA4890753.GCA_900538745.1	45.6	GCA_900538745.1	0	1	2471100	0	GB_GCA_900538745.1
2840718.SAMN15817135.GCA_017694415.1	46.6	GCA_017694415.1	0	1	2101497	0	GB_GCA_017694415.1
2030927.SAMN16349621.GCA_017935575.1	36.6	GCA_017935575.1	0	1	2026693	0	GB_GCA_017935575.1
2030927.SAMN16346783.GCA_017521245.1	36.6	GCA_017521245.1	0	1	2091719	0	GB_GCA_017521245.1
2030927.SAMN16347778.GCA_017559955.1	36.9	GCA_017559955.1	0	1	1906278	0	GB_GCA_017559955.1
2498093.SAMN16347833.GCA_017546805.1	37.9	GCA_017546805.1	0	1	2108770	0	GB_GCA_017546805.1
742726.SAMN02595395.GCA_000296465.1	43.9	GCA_000296465.1	0	1	3443906	0	RS_GCF_000296465.1
2838478.SAMN15816739.GCA_019114445.1	47.0	GCA_019114445.1	0	1	2611671	0	GB_GCA_019114445.1
584861.SAMEA4890909.GCA_900540285.1	54.4	GCA_900540285.1	0	1	2667166	0	GB_GCA_900540285.1
880074.SAMN02769649.GCA_000512915.1	51.7	GCA_000512915.1	0	1	3076856	0	RS_GCF_000512915.1
1965646.SAMN06473738.GCA_002161555.1	51.4	GCA_002161555.1	0	1	3030180	0	RS_GCF_002161555.1
348578.SAMEA4890752.GCA_900538705.1	44.9	GCA_900538705.1			2507716		GB_GCA_900538705.1
348578.SAMEA4891101.GCA_900542255.1	50.1	GCA_900542255.1			2369530		GB_GCA_900542255.1
2212467.SAMN16346929.GCA_017532725.1	45.3	GCA_017532725.1	0	1	2126238	0	GB_GCA_017532725.1
2212467.SAMN16345157.GCA_017481745.1	46.1	GCA_017481745.1	0	1	2147513	0	GB_GCA_017481745.1
2212467.SAMN16346954.GCA_017531985.1	44.4	GCA_017531985.1	0	1	2399629	0	GB_GCA_017531985.1
2212467.SAMN16342543.GCA_017410245.1	44.7	GCA_017410245.1	0	1	2527947	0	GB_GCA_017410245.1
2212467.SAMN16348132.GCA_017561285.1	44.4	GCA_017561285.1	0	1	2172790	0	GB_GCA_017561285.1
2212467.SAMN16348194.GCA_017555825.1	46.9	GCA_017555825.1	0	1	2086645	0	GB_GCA_017555825.1
2212467.SAMN16346698.GCA_017522135.1	44.7	GCA_017522135.1	0	1	2106127	0	GB_GCA_017522135.1
2212467.SAMN16349618.GCA_017935645.1	45.5	GCA_017935645.1	0	1	2192335	0	GB_GCA_017935645.1
348578.SAMEA4890732.GCA_900538555.1	48.8	GCA_900538555.1			3270064		GB_GCA_900538555.1
2030927.SAMN17801103.GCA_018381625.1	40.0	GCA_018381625.1	0	1	3125384	0	GB_GCA_018381625.1
2030927.SAMN16927217.GCA_016293065.1	47.9	GCA_016293065.1	0	1	2369770	0	GB_GCA_016293065.1
194843.SAMEA8030336.GCA_905235375.1	50.9	GCA_905235375.1			3871900		GB_GCA_905235375.1
2030927.SAMN16346477.GCA_017519885.1	50.9	GCA_017519885.1	0	1	4126549	0	GB_GCA_017519885.1
2030927.SAMN16343685.GCA_017449065.1	49.1	GCA_017449065.1	0	1	3152534	0	GB_GCA_017449065.1
2030927.SAMN18472511.GCA_018065085.1	50.1	GCA_018065085.1	0	1	2942646	0	GB_GCA_018065085.1
2030927.SAMN16243923.GCA_016291385.1	49.6	GCA_016291385.1	0	1	3759571	0	GB_GCA_016291385.1
2030927.SAMN11294394.GCA_015061265.1	53.4	GCA_015061265.1	0	1	3463280	0	GB_GCA_015061265.1
2486470.SAMN10365287.GCA_003762665.1	49.5	GCA_003762665.1	0	1	3099180	0	GB_GCA_003762665.1
2005518.SAMN04517339.GCA_001689405.1	50.3	GCA_001689405.1	0	1	2821149	0	GB_GCA_001689405.1
1918611.SAMN12406373.GCA_009775095.1	48.7	GCA_009775095.1	0	1	3284700	0	GB_GCA_009775095.1
2320122.SAMN10024804.GCA_003671795.1	47.9	GCA_003671795.1	0	1	3271714	0	GB_GCA_003671795.1
1918613.SAMEA8805235.GCA_910578835.1	48.7	GCA_910578835.1			2843328		GB_GCA_910578835.1
194843.SAMEA7847407.GCA_905210375.1	48.5	GCA_905210375.1	0	1	3554891	0	GB_GCA_905210375.1
1918613.SAMEA8805744.GCA_910587665.1	49.0	GCA_910587665.1			2966641		GB_GCA_910587665.1
2558278.SAMN11126841.GCA_004570975.1	48.4	GCA_004570975.1	0	1	3494878	0	RS_GCF_004570975.1
1918613.SAMEA8805866.GCA_910589555.1	48.2	GCA_910589555.1			2955312		GB_GCA_910589555.1
1918613.SAMEA8805402.GCA_910583865.1	53.5	GCA_910583865.1			2774118		GB_GCA_910583865.1
2030927.SAMN19225143.GCA_019420545.1	52.7	GCA_019420545.1	0	1	3115929	0	None
1796646.SAMN04621612.GCA_001688845.1	50.1	GCA_001688845.1	0	1	3306457	0	None
1918613.SAMEA8805046.GCA_910577305.1	45.8	GCA_910577305.1	0	1	2331622	0	GB_GCA_910577305.1
1918613.SAMEA8805233.GCA_910578785.1	50.1	GCA_910578785.1			2658471		GB_GCA_910578785.1
2498093.SAMN16346671.GCA_017517505.1	39.5	GCA_017517505.1	0	1	2847898	0	GB_GCA_017517505.1
2030927.SAMN11294405.GCA_015060975.1	38.6	GCA_015060975.1	0	1	2451264	0	GB_GCA_015060975.1
2498093.SAMN16345734.GCA_017505535.1	41.3	GCA_017505535.1	0	1	2312814	0	GB_GCA_017505535.1
2498093.SAMN16348233.GCA_017555085.1	45.1	GCA_017555085.1	0	1	2337855	0	GB_GCA_017555085.1
2498093.SAMN16343481.GCA_017436845.1	38.4	GCA_017436845.1	0	1	2250764	0	GB_GCA_017436845.1
2301481.SAMEA8805219.GCA_910578365.1	53.1	GCA_910578365.1			2400209		GB_GCA_910578365.1
2301481.SAMEA8805018.GCA_910576935.1	50.6	GCA_910576935.1			2658323		GB_GCA_910576935.1
348578.SAMEA7847109.GCA_905209705.1	52.4	GCA_905209705.1			3063513		GB_GCA_905209705.1
2030927.SAMN19225290.GCA_019415705.1	52.3	GCA_019415705.1	0	1	2703661	0	None
2498093.SAMN16349141.GCA_017889945.1	51.5	GCA_017889945.1	0	1	2256322	0	GB_GCA_017889945.1
2301481.SAMEA8805729.GCA_910587475.1	50.9	GCA_910587475.1			2592563		GB_GCA_910587475.1
2301481.SAMEA8805650.GCA_910587545.1	51.6	GCA_910587545.1			2508784		GB_GCA_910587545.1
2301481.SAMEA8805311.GCA_910584905.1	57.2	GCA_910584905.1			2328046		GB_GCA_910584905.1
2301481.SAMEA8805882.GCA_910589055.1	52.6	GCA_910589055.1			2814420		GB_GCA_910589055.1
2301481.SAMEA8805623.GCA_910587235.1	51.9	GCA_910587235.1			2549575		GB_GCA_910587235.1
2301481.SAMEA8805416.GCA_910584495.1	50.9	GCA_910584495.1			2791221		GB_GCA_910584495.1
2498093.SAMN16349296.GCA_017620635.1	53.0	GCA_017620635.1	0	1	2195094	0	GB_GCA_017620635.1
2301481.SAMEA8805668.GCA_910586785.1	51.0	GCA_910586785.1			2333019		GB_GCA_910586785.1
2301481.SAMEA8805014.GCA_910576965.1	52.7	GCA_910576965.1	0	1	3155718	0	GB_GCA_910576965.1
2301481.SAMEA8805229.GCA_910579255.1	49.7	GCA_910579255.1	0	1	2722254	0	GB_GCA_910579255.1
2301481.SAMEA8805262.GCA_910579995.1	51.6	GCA_910579995.1			3035223		GB_GCA_910579995.1
2301481.SAMEA8805010.GCA_910576775.1	48.1	GCA_910576775.1			2806642		GB_GCA_910576775.1
2301481.SAMEA8805443.GCA_910584455.1	52.1	GCA_910584455.1			2672304		GB_GCA_910584455.1
2498093.SAMN16349515.GCA_017937625.1	54.1	GCA_017937625.1	0	1	2624456	0	GB_GCA_017937625.1
2301481.SAMEA8805411.GCA_910583525.1	52.8	GCA_910583525.1			2893538		GB_GCA_910583525.1
2301481.SAMEA8805607.GCA_910587415.1	54.3	GCA_910587415.1	0	1	2430172	0	GB_GCA_910587415.1
2030927.SAMN14407242.GCA_014800815.1	52.3	GCA_014800815.1	0	1	2774707	0	GB_GCA_014800815.1
1952606.SAMN06451103.GCA_002493945.1	58.0	GCA_002493945.1			2691455		GB_GCA_002493945.1
2301481.SAMEA8805778.GCA_910588835.1	51.4	GCA_910588835.1			2299452		GB_GCA_910588835.1
2301481.SAMEA8805727.GCA_910587355.1	51.2	GCA_910587355.1			2665002		GB_GCA_910587355.1
2301481.SAMEA8805674.GCA_910586595.1	51.6	GCA_910586595.1			2818160		GB_GCA_910586595.1
2301481.SAMEA8805225.GCA_910579035.1	53.6	GCA_910579035.1	0	1	2642958	0	GB_GCA_910579035.1
2301481.SAMEA8805693.GCA_910587915.1	51.7	GCA_910587915.1			2774351		GB_GCA_910587915.1
2301481.SAMEA8805068.GCA_910578035.1	51.6	GCA_910578035.1			2819385		GB_GCA_910578035.1
2301481.SAMEA8805457.GCA_910584425.1	52.2	GCA_910584425.1			2810452		GB_GCA_910584425.1
2498093.SAMN16349272.GCA_017621055.1	57.9	GCA_017621055.1	0	1	2030685	0	GB_GCA_017621055.1
348578.SAMEA4891071.GCA_900541865.1	57.9	GCA_900541865.1			2551568		GB_GCA_900541865.1
2301481.SAMEA8805227.GCA_910579045.1	55.3	GCA_910579045.1	1	1	2185096	0	GB_GCA_910579045.1
2301481.SAMEA8805133.GCA_910579605.1	44.1	GCA_910579605.1			2327873		GB_GCA_910579605.1
2301481.SAMEA8805682.GCA_910587925.1	61.7	GCA_910587925.1			2458646		GB_GCA_910587925.1
2301481.SAMEA8805699.GCA_910586975.1	49.0	GCA_910586975.1			2702502		GB_GCA_910586975.1
2301481.SAMEA8805043.GCA_910577315.1	55.2	GCA_910577315.1			2630756		GB_GCA_910577315.1
2498093.SAMN16349111.GCA_017624155.1	54.5	GCA_017624155.1	0	1	2442647	0	GB_GCA_017624155.1
2301481.SAMEA8805015.GCA_910577355.1	53.6	GCA_910577355.1			2600155		GB_GCA_910577355.1
